neuron	0	2499	4999	7499	9998
43717	current_calc	0.0118933	0.701703	0.705419	0.703676	0.687638
43718	current_calc	0.0118921	0.694293	0.709998	0.709716	0.688655
43719	current_calc	0.0118996	0.69307	0.691404	0.686549	0.692674
43720	current_calc	0.0099075	0.704915	0.692352	0.688601	0.670865
43721	current_calc	0.011904	0.697486	0.694508	0.690739	0.698903
43722	current_calc	0.0158603	0.701989	0.687204	0.687981	0.697023
43723	current_calc	0.00990928	0.697523	0.711713	0.697932	0.682742
43724	current_calc	0.0138614	0.705933	0.714649	0.69594	0.680332
43725	current_calc	0.00990967	0.693198	0.704773	0.694247	0.689905
43726	current_calc	0.00990987	0.716656	0.692812	0.71221	0.700233
43727	current_calc	0.0119052	0.706648	0.701106	0.692352	0.695405
43728	current_calc	0.0118954	0.703626	0.708441	0.707404	0.70887
43729	current_calc	0.00990967	0.700493	0.712722	0.683486	0.678444
43730	current_calc	0.0118855	0.689391	0.684735	0.694031	0.692718
43731	current_calc	0.00990848	0.691006	0.694245	0.702897	0.669962
43732	current_calc	0.00990967	0.68419	0.701142	0.713648	0.696637
43733	current_calc	0.0119014	0.715922	0.699933	0.69077	0.696327
43734	current_calc	0.0118855	0.68425	0.707098	0.709376	0.695357
43735	current_calc	0.00990968	0.691687	0.691625	0.701935	0.70762
43736	current_calc	0.0119046	0.690869	0.694615	0.697693	0.70112
43737	current_calc	0.0119014	0.697549	0.700112	0.693134	0.678517
43738	current_calc	0.0119016	0.703077	0.703949	0.689836	0.671912
43739	current_calc	0.0138636	0.705165	0.701088	0.685841	0.673765
43740	current_calc	0.00991007	0.69729	0.713393	0.690656	0.678903
43741	current_calc	0.00990889	0.711919	0.711219	0.694556	0.691001
43742	current_calc	0.00991027	0.699912	0.704392	0.695042	0.688644
43743	current_calc	0.0119032	0.687521	0.691492	0.703113	0.69575
43744	current_calc	0.0118838	0.68785	0.695942	0.68581	0.688085
43745	current_calc	0.00990967	0.687283	0.700068	0.687596	0.685214
43746	current_calc	0.00990947	0.693532	0.695116	0.719048	0.695577
43747	current_calc	0.00990889	0.696161	0.692781	0.706045	0.696421
43748	current_calc	0.00990908	0.688477	0.701531	0.707593	0.702608
43749	current_calc	0.0118911	0.677937	0.690093	0.67871	0.695838
43750	current_calc	0.013874	0.705894	0.687936	0.707213	0.700541
43751	current_calc	0.0119048	0.689721	0.705512	0.702935	0.700886
43752	current_calc	0.0119	0.70025	0.697974	0.700458	0.699016
43753	current_calc	0.0138878	0.691359	0.702828	0.696837	0.701603
43754	current_calc	0.0118796	0.70258	0.689719	0.701312	0.706914
43755	current_calc	0.00990789	0.697593	0.692972	0.706975	0.71138
43756	current_calc	0.0118804	0.716792	0.699183	0.685092	0.694409
43757	current_calc	0.0158615	0.698905	0.694779	0.684081	0.685804
43758	current_calc	0.0158517	0.706626	0.690067	0.687559	0.689823
43759	current_calc	0.0138688	0.69157	0.687114	0.702956	0.708649
43760	current_calc	0.011879	0.701004	0.690919	0.699212	0.682172
43761	current_calc	0.00990948	0.681247	0.702937	0.69822	0.69893
43762	current_calc	0.00991028	0.68397	0.712509	0.716249	0.699733
43763	current_calc	0.00991027	0.69124	0.694796	0.699919	0.689838
43764	current_calc	0.0138739	0.701648	0.698539	0.700834	0.711947
43765	current_calc	0.00990808	0.691969	0.709739	0.677401	0.684319
43766	current_calc	0.0138852	0.697231	0.698857	0.704001	0.683463
43767	current_calc	0.00990789	0.699184	0.706733	0.68527	0.685155
43768	current_calc	0.0118786	0.691935	0.699892	0.691609	0.69228
43769	current_calc	0.00990948	0.696941	0.700708	0.707647	0.704275
43770	current_calc	0.00991087	0.705778	0.693237	0.687716	0.689487
43771	current_calc	0.0138822	0.710761	0.702152	0.713527	0.706158
43772	current_calc	0.00991047	0.712421	0.696025	0.693874	0.687874
43773	current_calc	0.0138805	0.69261	0.700096	0.698263	0.686638
43774	current_calc	0.0118769	0.700741	0.706091	0.713612	0.715323
43775	current_calc	0.0118931	0.698344	0.690503	0.697433	0.701453
43776	current_calc	0.00990849	0.686959	0.703756	0.696785	0.687597
43777	current_calc	0.0138817	0.695309	0.697072	0.695156	0.683998
43778	current_calc	0.00990908	0.708986	0.700746	0.681191	0.692662
43779	current_calc	0.0119006	0.703269	0.687003	0.688144	0.680004
43780	current_calc	0.011899	0.688022	0.711549	0.687351	0.68825
43781	current_calc	0.0119056	0.708997	0.700105	0.692026	0.710387
43782	current_calc	0.0119056	0.711992	0.689521	0.703049	0.693154
43783	current_calc	0.0118921	0.708136	0.688343	0.70551	0.69941
43784	current_calc	0.0118792	0.693337	0.703971	0.706872	0.69878
43785	current_calc	0.0138737	0.693995	0.692858	0.689931	0.683386
43786	current_calc	0.0118802	0.697001	0.704019	0.692471	0.682261
43787	current_calc	0.01188	0.704667	0.701639	0.720032	0.699026
43788	current_calc	0.0119016	0.707929	0.711286	0.707323	0.706649
43789	current_calc	0.0138771	0.705241	0.711273	0.692813	0.688838
43790	current_calc	0.0118907	0.693107	0.703252	0.690277	0.709918
43791	current_calc	0.0138781	0.684409	0.699594	0.711946	0.703459
43792	current_calc	0.0118992	0.706485	0.700809	0.684865	0.687958
43793	current_calc	0.00991027	0.691562	0.698147	0.696727	0.689161
43794	current_calc	0.0119078	0.681098	0.703879	0.689528	0.697445
43795	current_calc	0.0118802	0.703331	0.689945	0.690896	0.673737
43796	current_calc	0.0118875	0.695515	0.711456	0.697728	0.706961
43797	current_calc	0.00990889	0.696109	0.691068	0.713756	0.715505
43798	current_calc	0.0119046	0.710105	0.685272	0.707471	0.687212
43799	current_calc	0.00990947	0.696578	0.710304	0.693884	0.697637
43800	current_calc	0.011883	0.704484	0.709832	0.693468	0.684763
43801	current_calc	0.00990848	0.691695	0.711886	0.696752	0.678294
43802	current_calc	0.00990869	0.715055	0.693458	0.689133	0.697149
43803	current_calc	0.0119078	0.68471	0.695365	0.696588	0.67062
43804	current_calc	0.01386	0.69828	0.700296	0.70729	0.70939
43805	current_calc	0.011905	0.697861	0.70577	0.692646	0.687151
43806	current_calc	0.0118972	0.692589	0.697857	0.694329	0.69605
43807	current_calc	0.0118905	0.683423	0.691714	0.694458	0.695181
43808	current_calc	0.0118871	0.70437	0.692913	0.709164	0.696263
43809	current_calc	0.0118903	0.678835	0.697617	0.717771	0.70285
43810	current_calc	0.0138771	0.713311	0.699747	0.710316	0.714471
43811	current_calc	0.0118843	0.705752	0.698566	0.706402	0.696265
43812	current_calc	0.0119012	0.706132	0.702109	0.7012	0.710324
43813	current_calc	0.0118771	0.681631	0.698677	0.710626	0.706948
43814	current_calc	0.00991027	0.686607	0.708132	0.678869	0.69318
43815	current_calc	0.0118855	0.700045	0.704131	0.681057	0.685481
43816	current_calc	0.0119062	0.704218	0.703291	0.708439	0.697838
43817	current_calc	0.013891	0.709677	0.7043	0.713337	0.709545
43818	current_calc	0.0138763	0.700234	0.698193	0.712139	0.697755
43819	current_calc	0.0118994	0.686738	0.690332	0.690708	0.690547
43820	current_calc	0.0119082	0.700395	0.705868	0.694057	0.69941
43821	current_calc	0.00991008	0.694041	0.69871	0.690824	0.692936
43822	current_calc	0.0118826	0.699907	0.700829	0.68176	0.685466
43823	current_calc	0.0138759	0.707562	0.689871	0.682955	0.692612
43824	current_calc	0.0118956	0.690615	0.698181	0.691825	0.681622
43825	current_calc	0.011899	0.684799	0.703212	0.684751	0.690447
43826	current_calc	0.00990848	0.710622	0.696647	0.697458	0.680655
43827	current_calc	0.0118826	0.686255	0.693501	0.692923	0.699245
43828	current_calc	0.0118792	0.680943	0.694874	0.693823	0.68859
43829	current_calc	0.0119006	0.689106	0.699497	0.700296	0.696745
43830	current_calc	0.00990828	0.698	0.704	0.702534	0.696825
43831	current_calc	0.00991106	0.687648	0.700895	0.699477	0.704532
43832	current_calc	0.0138845	0.691962	0.687007	0.691791	0.682697
43833	current_calc	0.0118927	0.682935	0.711098	0.690948	0.691049
43834	current_calc	0.0119062	0.703233	0.708859	0.694114	0.693479
43835	current_calc	0.00990947	0.709892	0.704098	0.670284	0.679327
43836	current_calc	0.011881	0.691629	0.689253	0.691138	0.69595
43837	current_calc	0.0138555	0.697418	0.711525	0.712788	0.70181
43838	current_calc	0.0119002	0.678674	0.716907	0.706725	0.694683
43839	current_calc	0.00990967	0.696403	0.696645	0.682399	0.700278
43840	current_calc	0.0118901	0.703217	0.701686	0.703952	0.710465
43841	current_calc	0.0138713	0.709494	0.700011	0.695879	0.688126
43842	current_calc	0.0118798	0.695747	0.697399	0.700543	0.698736
43843	current_calc	0.0119038	0.696911	0.692646	0.694499	0.685508
43844	current_calc	0.0118814	0.68501	0.697582	0.688603	0.692822
43845	current_calc	0.0118776	0.700311	0.703357	0.696503	0.708518
43846	current_calc	0.0119038	0.697395	0.698733	0.716388	0.711626
43847	current_calc	0.00991007	0.703712	0.698623	0.689362	0.717732
43848	current_calc	0.0118798	0.692687	0.70567	0.68783	0.682051
43849	current_calc	0.0118845	0.718557	0.698768	0.724473	0.714975
43850	current_calc	0.0119046	0.71429	0.70278	0.702677	0.704008
43851	current_calc	0.0138812	0.696231	0.70236	0.708708	0.716421
43852	current_calc	0.00990829	0.710176	0.695733	0.70986	0.699005
43853	current_calc	0.00990908	0.694156	0.698736	0.691321	0.690286
43854	current_calc	0.0118919	0.694796	0.695309	0.695147	0.692903
43855	current_calc	0.0118826	0.699679	0.693087	0.688383	0.700071
43856	current_calc	0.00990908	0.693501	0.705404	0.697264	0.702696
43857	current_calc	0.00990988	0.701295	0.706113	0.702611	0.692408
43858	current_calc	0.00991126	0.706935	0.694402	0.690358	0.698847
43859	current_calc	0.011906	0.69307	0.69505	0.702602	0.708293
43860	current_calc	0.0118772	0.707038	0.696796	0.690964	0.711243
43861	current_calc	0.00991086	0.697458	0.719587	0.686909	0.696086
43862	current_calc	0.0138888	0.707737	0.70375	0.682096	0.680105
43863	current_calc	0.0138742	0.70229	0.697111	0.671419	0.696787
43864	current_calc	0.00990948	0.71088	0.711983	0.698688	0.68883
43865	current_calc	0.0138862	0.699389	0.701069	0.69939	0.686492
43866	current_calc	0.00990769	0.679763	0.698164	0.705103	0.693572
43867	current_calc	0.0118927	0.695999	0.708605	0.687812	0.698942
43868	current_calc	0.0138726	0.68331	0.699205	0.695957	0.697719
43869	current_calc	0.00990849	0.703029	0.693768	0.700215	0.70578
43870	current_calc	0.00990928	0.691783	0.690251	0.704282	0.696923
43871	current_calc	0.0138614	0.700624	0.696197	0.713076	0.719263
43872	current_calc	0.00991047	0.696109	0.698449	0.701637	0.716657
43873	current_calc	0.0118982	0.710949	0.698703	0.70952	0.709245
43874	current_calc	0.0118974	0.709297	0.704223	0.709853	0.705231
43875	current_calc	0.0138761	0.700106	0.688261	0.67576	0.682338
43876	current_calc	0.0118879	0.687328	0.71308	0.684394	0.698116
43877	current_calc	0.0118905	0.696247	0.716767	0.696595	0.706053
43878	current_calc	0.0118972	0.709209	0.693778	0.698206	0.694769
43879	current_calc	0.0138642	0.689777	0.696423	0.691232	0.69545
43880	current_calc	0.0138876	0.70286	0.699455	0.696913	0.685882
43881	current_calc	0.0119084	0.703469	0.686858	0.712376	0.702219
43882	current_calc	0.0118865	0.701613	0.696099	0.716398	0.710248
43883	current_calc	0.00991106	0.69337	0.709365	0.704824	0.721102
43884	current_calc	0.0118792	0.712191	0.704666	0.710612	0.713078
43885	current_calc	0.0118998	0.706933	0.698317	0.693366	0.694185
43886	current_calc	0.0118998	0.699463	0.707793	0.691279	0.703654
43887	current_calc	0.0118871	0.69768	0.684406	0.699389	0.695311
43888	current_calc	0.0119054	0.68906	0.701436	0.67849	0.696722
43889	current_calc	0.0118976	0.698853	0.703517	0.708211	0.689869
43890	current_calc	0.00990908	0.68066	0.701656	0.707559	0.710086
43891	current_calc	0.0118891	0.702066	0.709689	0.698838	0.696822
43892	current_calc	0.0119048	0.714608	0.690901	0.694242	0.688108
43893	current_calc	0.0118772	0.707151	0.70846	0.706003	0.708767
43894	current_calc	0.011899	0.685559	0.703955	0.707894	0.718993
43895	current_calc	0.0138702	0.689715	0.713046	0.69185	0.687631
43896	current_calc	0.0119032	0.711338	0.692075	0.697984	0.70138
43897	current_calc	0.0119064	0.711443	0.688771	0.710966	0.713562
43898	current_calc	0.00990967	0.694673	0.708779	0.713988	0.713695
43899	current_calc	0.0138739	0.694723	0.696958	0.69263	0.706438
43900	current_calc	0.00991067	0.69715	0.699008	0.712807	0.719539
43901	current_calc	0.0118867	0.699337	0.692896	0.713965	0.719817
43902	current_calc	0.0118794	0.711606	0.708149	0.693418	0.694611
43903	current_calc	0.0119022	0.693017	0.693159	0.709592	0.727948
43904	current_calc	0.0118798	0.695853	0.710385	0.69326	0.697201
43905	current_calc	0.0118867	0.701044	0.709116	0.715826	0.713835
43906	current_calc	0.00991007	0.694978	0.693049	0.71983	0.705804
43907	current_calc	0.0118909	0.703715	0.705458	0.704262	0.709345
43908	current_calc	0.00990908	0.699954	0.687331	0.699895	0.691673
43909	current_calc	0.011898	0.697745	0.6877	0.720874	0.716381
43910	current_calc	0.0118919	0.687514	0.689423	0.694713	0.705148
43911	current_calc	0.0118937	0.706635	0.696719	0.71188	0.715784
43912	current_calc	0.0119014	0.705296	0.701337	0.690135	0.705263
43913	current_calc	0.0119064	0.704786	0.702412	0.711795	0.704607
43914	current_calc	0.0118982	0.691503	0.693554	0.709037	0.707472
43915	current_calc	0.00990888	0.679421	0.690834	0.708875	0.712961
43916	current_calc	0.00991166	0.707574	0.705204	0.700659	0.706156
43917	current_calc	0.011905	0.703486	0.710397	0.678182	0.699112
43918	current_calc	0.011906	0.705545	0.698365	0.696398	0.692901
43919	current_calc	0.0119036	0.692656	0.704348	0.69367	0.694341
43920	current_calc	0.011879	0.707435	0.696711	0.719829	0.736004
43921	current_calc	0.01188	0.702182	0.710603	0.688419	0.699727
43922	current_calc	0.0118786	0.702934	0.702598	0.712625	0.713417
43923	current_calc	0.011879	0.706305	0.694559	0.691712	0.684108
43924	current_calc	0.0119004	0.711694	0.697306	0.705052	0.710776
43925	current_calc	0.0118806	0.697838	0.711511	0.698153	0.694658
43926	current_calc	0.00990908	0.687656	0.693704	0.71385	0.708121
43927	current_calc	0.0118919	0.69971	0.702548	0.701354	0.69522
43928	current_calc	0.0138795	0.704166	0.698097	0.711797	0.718424
43929	current_calc	0.0118919	0.697964	0.696134	0.720671	0.70522
43930	current_calc	0.0138841	0.700979	0.701991	0.698687	0.730244
43931	current_calc	0.0138765	0.69906	0.699041	0.702852	0.709448
43932	current_calc	0.0138634	0.694477	0.71268	0.696075	0.71227
43933	current_calc	0.0118921	0.695218	0.702349	0.714127	0.716753
43934	current_calc	0.0118986	0.702278	0.698328	0.703377	0.708452
43935	current_calc	0.00990888	0.688338	0.705875	0.688398	0.701175
43936	current_calc	0.00991027	0.710414	0.696911	0.692731	0.69835
43937	current_calc	0.0118861	0.689597	0.684378	0.706472	0.734116
43938	current_calc	0.0118867	0.688171	0.693311	0.713585	0.72276
43939	current_calc	0.0138802	0.690826	0.707261	0.706273	0.712654
43940	current_calc	0.0118853	0.700989	0.69203	0.699185	0.695473
43941	current_calc	0.00991067	0.694035	0.70437	0.694422	0.688986
43942	current_calc	0.0118887	0.688956	0.71523	0.685674	0.68164
43943	current_calc	0.0119054	0.69499	0.708808	0.68286	0.701746
43944	current_calc	0.00990928	0.705152	0.705593	0.700332	0.731267
43945	current_calc	0.0138771	0.694111	0.710811	0.701281	0.701354
43946	current_calc	0.00990888	0.689533	0.698907	0.694226	0.696755
43947	current_calc	0.0119004	0.689695	0.694285	0.715396	0.709235
43948	current_calc	0.0118946	0.706069	0.692668	0.692948	0.695482
43949	current_calc	0.013861	0.702755	0.706301	0.695481	0.690857
43950	current_calc	0.0118909	0.684374	0.700089	0.701379	0.694559
43951	current_calc	0.0118915	0.694036	0.68632	0.69391	0.69104
43952	current_calc	0.0118933	0.696597	0.720373	0.709756	0.714673
43953	current_calc	0.0119032	0.697641	0.717759	0.691123	0.698306
43954	current_calc	0.00990987	0.712396	0.694527	0.701213	0.714593
43955	current_calc	0.00991067	0.69595	0.698856	0.689242	0.709521
43956	current_calc	0.0118784	0.7028	0.697858	0.725641	0.715865
43957	current_calc	0.00990888	0.68013	0.695169	0.701932	0.70779
43958	current_calc	0.0118859	0.695359	0.703252	0.716226	0.707564
43959	current_calc	0.0118867	0.714301	0.695699	0.692015	0.695074
43960	current_calc	0.0118986	0.701314	0.702402	0.70832	0.708227
43961	current_calc	0.00991027	0.711972	0.690544	0.705377	0.703388
43962	current_calc	0.0118877	0.707397	0.691889	0.683586	0.699668
43963	current_calc	0.0118978	0.69776	0.692771	0.714628	0.724983
43964	current_calc	0.0138848	0.695983	0.699799	0.677864	0.692247
43965	current_calc	0.00991007	0.691023	0.694977	0.717896	0.719038
43966	current_calc	0.00990928	0.702326	0.699818	0.718555	0.725501
43967	current_calc	0.0118808	0.704109	0.694254	0.708322	0.708924
43968	current_calc	0.00991047	0.682073	0.700605	0.688037	0.706248
43969	current_calc	0.011899	0.697842	0.703975	0.699256	0.71058
43970	current_calc	0.00990908	0.691096	0.69909	0.691957	0.705559
43971	current_calc	0.0118873	0.688848	0.689896	0.698942	0.726838
43972	current_calc	0.00991106	0.68731	0.70105	0.681611	0.692868
43973	current_calc	0.0119006	0.709043	0.718734	0.700071	0.71304
43974	current_calc	0.0118895	0.726327	0.692871	0.708459	0.726562
43975	current_calc	0.00990948	0.698357	0.699695	0.705139	0.707963
43976	current_calc	0.0118992	0.695	0.695506	0.721962	0.70859
43977	current_calc	0.0138817	0.709796	0.683544	0.715825	0.715169
43978	current_calc	0.0118909	0.709086	0.688046	0.71107	0.71056
43979	current_calc	0.00991047	0.71289	0.700409	0.691272	0.700058
43980	current_calc	0.01387	0.679324	0.69893	0.69265	0.693794
43981	current_calc	0.0119012	0.703731	0.705435	0.690545	0.693202
43982	current_calc	0.0138852	0.710976	0.69863	0.698884	0.716793
43983	current_calc	0.0118774	0.706256	0.69957	0.706733	0.703168
43984	current_calc	0.00990967	0.703711	0.701772	0.707674	0.712297
43985	current_calc	0.0119036	0.683239	0.692986	0.718712	0.710996
43986	current_calc	0.013887	0.701858	0.706468	0.7043	0.714711
43987	current_calc	0.0118915	0.704466	0.705235	0.717689	0.713734
43988	current_calc	0.0118796	0.711041	0.691132	0.710949	0.718521
43989	current_calc	0.0118804	0.71395	0.689248	0.694608	0.722002
43990	current_calc	0.011909	0.690887	0.692983	0.70788	0.713842
43991	current_calc	0.0138761	0.707985	0.704566	0.695718	0.699372
43992	current_calc	0.0138839	0.691407	0.688014	0.6935	0.703242
43993	current_calc	0.0118915	0.70212	0.708035	0.706603	0.709832
43994	current_calc	0.00990987	0.691288	0.693729	0.694738	0.690398
43995	current_calc	0.00990908	0.69996	0.686841	0.717098	0.716226
43996	current_calc	0.0118931	0.702059	0.689632	0.681595	0.689836
43997	current_calc	0.00990967	0.674721	0.705289	0.6801	0.701955
43998	current_calc	0.0138786	0.704506	0.709008	0.703649	0.713517
43999	current_calc	0.0138856	0.699937	0.695365	0.703692	0.717373
44000	current_calc	0.013888	0.700879	0.707702	0.70993	0.709296
44001	current_calc	0.0119098	0.692128	0.695492	0.696762	0.715768
44002	current_calc	0.0138824	0.698235	0.699616	0.687537	0.706427
44003	current_calc	0.0119054	0.698768	0.699461	0.700705	0.719177
44004	current_calc	0.0118851	0.698232	0.707777	0.706852	0.71653
44005	current_calc	0.0118931	0.709031	0.689562	0.723365	0.71092
44006	current_calc	0.011894	0.701647	0.703098	0.713001	0.705743
44007	current_calc	0.00990808	0.692889	0.701647	0.691865	0.703215
44008	current_calc	0.00990908	0.701597	0.707569	0.707328	0.721987
44009	current_calc	0.0118767	0.700203	0.695801	0.689937	0.70542
44010	current_calc	0.0118865	0.696201	0.694224	0.701201	0.706534
44011	current_calc	0.00991047	0.700982	0.695402	0.696897	0.700852
44012	current_calc	0.0118966	0.718742	0.690409	0.701893	0.697246
44013	current_calc	0.00990888	0.697161	0.699983	0.715348	0.733309
44014	current_calc	0.0118998	0.704838	0.694708	0.709596	0.719293
44015	current_calc	0.0118927	0.703273	0.688412	0.686865	0.700658
44016	current_calc	0.00991107	0.691974	0.695033	0.69186	0.69151
44017	current_calc	0.0118903	0.701511	0.710482	0.717978	0.718069
44018	current_calc	0.0118863	0.712854	0.699358	0.702216	0.719655
44019	current_calc	0.00990967	0.688947	0.699835	0.700767	0.697895
44020	current_calc	0.0118944	0.708521	0.699226	0.689446	0.694024
44021	current_calc	0.00990829	0.697795	0.685435	0.702161	0.732097
44022	current_calc	0.0118843	0.697269	0.700607	0.699211	0.730553
44023	current_calc	0.0118788	0.690915	0.694203	0.694946	0.70817
44024	current_calc	0.0138711	0.710381	0.694586	0.711911	0.711334
44025	current_calc	0.00991007	0.70675	0.694819	0.715619	0.72075
44026	current_calc	0.0118927	0.695062	0.70459	0.688795	0.707172
44027	current_calc	0.0138904	0.702703	0.701574	0.705319	0.710292
44028	current_calc	0.00990868	0.68586	0.697188	0.704448	0.713058
44029	current_calc	0.0118996	0.695847	0.705123	0.69223	0.705616
44030	current_calc	0.00990968	0.687191	0.704359	0.688093	0.702833
44031	current_calc	0.0138626	0.703074	0.694032	0.71038	0.707712
44032	current_calc	0.0158426	0.696818	0.692076	0.694195	0.71597
44033	current_calc	0.0119042	0.70347	0.699266	0.715332	0.712666
44034	current_calc	0.00990928	0.689393	0.680542	0.683525	0.691071
44035	current_calc	0.0138735	0.702062	0.699691	0.697546	0.707524
44036	current_calc	0.00990749	0.709038	0.704251	0.705583	0.709848
44037	current_calc	0.0138769	0.689335	0.700033	0.697274	0.697055
44038	current_calc	0.0118822	0.716787	0.708118	0.683252	0.697582
44039	current_calc	0.00990947	0.701695	0.692603	0.67932	0.698173
44040	current_calc	0.00991086	0.701874	0.700918	0.681473	0.708587
44041	current_calc	0.00990869	0.697389	0.693005	0.710722	0.724339
44042	current_calc	0.0118986	0.69871	0.672608	0.697818	0.705997
44043	current_calc	0.0138836	0.721966	0.698527	0.684607	0.691046
44044	current_calc	0.0138765	0.689902	0.68993	0.701603	0.714301
44045	current_calc	0.0119078	0.692482	0.708385	0.69866	0.698496
44046	current_calc	0.0138785	0.708146	0.695428	0.678821	0.70004
44047	current_calc	0.0118907	0.714864	0.701183	0.693132	0.697493
44048	current_calc	0.0138665	0.689371	0.681447	0.701746	0.708159
44049	current_calc	0.01188	0.710423	0.691796	0.694964	0.710444
44050	current_calc	0.00991007	0.712201	0.710206	0.727205	0.723049
44051	current_calc	0.00990928	0.699647	0.690898	0.687859	0.694942
44052	current_calc	0.00990888	0.695751	0.682663	0.719581	0.735966
44053	current_calc	0.00990829	0.683205	0.699055	0.710978	0.719722
44054	current_calc	0.0119048	0.702276	0.702689	0.686523	0.690738
44055	current_calc	0.0119062	0.696588	0.696304	0.707121	0.712668
44056	current_calc	0.01389	0.709678	0.694698	0.711304	0.71617
44057	current_calc	0.0118946	0.696412	0.693755	0.693409	0.684662
44058	current_calc	0.00990868	0.687397	0.713772	0.715102	0.727415
44059	current_calc	0.0118792	0.706009	0.700839	0.691263	0.703756
44060	current_calc	0.0119044	0.695728	0.682793	0.706872	0.707661
44061	current_calc	0.0118895	0.692759	0.70198	0.709553	0.72148
44062	current_calc	0.0118857	0.715505	0.700737	0.685818	0.703366
44063	current_calc	0.0138696	0.716159	0.693884	0.685909	0.693027
44064	current_calc	0.0119024	0.691219	0.702477	0.685886	0.698362
44065	current_calc	0.0118857	0.686814	0.68949	0.694218	0.687136
44066	current_calc	0.0118757	0.695776	0.698713	0.690156	0.704703
44067	current_calc	0.011895	0.698066	0.696476	0.704843	0.71131
44068	current_calc	0.0118956	0.682392	0.703368	0.694598	0.717771
44069	current_calc	0.00990927	0.706613	0.691656	0.706119	0.719972
44070	current_calc	0.00990849	0.704537	0.704042	0.686693	0.696581
44071	current_calc	0.0118998	0.682198	0.704497	0.711453	0.722735
44072	current_calc	0.0119	0.703234	0.692974	0.682784	0.706421
44073	current_calc	0.0119082	0.688246	0.688275	0.709863	0.723255
44074	current_calc	0.0118843	0.704531	0.689886	0.684487	0.695906
44075	current_calc	0.00990967	0.686076	0.708547	0.702774	0.725585
44076	current_calc	0.00990967	0.685263	0.697877	0.706014	0.718694
44077	current_calc	0.0118929	0.682666	0.693002	0.693707	0.694421
44078	current_calc	0.0138705	0.696864	0.683267	0.70522	0.728993
44079	current_calc	0.0118982	0.694715	0.69978	0.700967	0.725278
44080	current_calc	0.0118857	0.69698	0.707746	0.709267	0.727472
44081	current_calc	0.00990868	0.704325	0.686591	0.701843	0.725485
44082	current_calc	0.0118936	0.698033	0.679065	0.691123	0.712275
44083	current_calc	0.0118847	0.690346	0.700425	0.705542	0.7206
44084	current_calc	0.00990988	0.720116	0.697644	0.707823	0.715552
44085	current_calc	0.0118843	0.697904	0.704189	0.690706	0.712684
44086	current_calc	0.0138745	0.689322	0.709856	0.692881	0.698088
44087	current_calc	0.00990928	0.70718	0.688141	0.710179	0.715819
44088	current_calc	0.0118907	0.727913	0.704486	0.700212	0.719613
44089	current_calc	0.0118984	0.709717	0.69163	0.718851	0.707004
44090	current_calc	0.00990928	0.677922	0.706643	0.719148	0.70145
44091	current_calc	0.0138604	0.700762	0.683607	0.67705	0.69545
44092	current_calc	0.0118944	0.688261	0.69441	0.695341	0.70708
44093	current_calc	0.00990789	0.698455	0.698298	0.703387	0.696604
44094	current_calc	0.0119062	0.720208	0.689003	0.703777	0.706642
44095	current_calc	0.0119	0.708354	0.690145	0.708038	0.722325
44096	current_calc	0.0119046	0.707716	0.700256	0.704071	0.706292
44097	current_calc	0.00990869	0.696764	0.691986	0.701764	0.711064
44098	current_calc	0.00991007	0.68682	0.698178	0.71455	0.70565
44099	current_calc	0.0138632	0.705669	0.688636	0.699023	0.699763
44100	current_calc	0.0118923	0.694231	0.702453	0.712771	0.709293
44101	current_calc	0.00990809	0.700935	0.713332	0.702483	0.699352
44102	current_calc	0.0118806	0.689646	0.718782	0.691507	0.697045
44103	current_calc	0.011908	0.707399	0.706661	0.706393	0.721657
44104	current_calc	0.0138745	0.681845	0.703087	0.716094	0.720403
44105	current_calc	0.0118782	0.700771	0.690333	0.710248	0.722735
44106	current_calc	0.0118853	0.692533	0.69019	0.716519	0.709408
44107	current_calc	0.0118774	0.690494	0.701477	0.697896	0.695525
44108	current_calc	0.0119048	0.699198	0.69865	0.698424	0.694288
44109	current_calc	0.0138728	0.698532	0.702358	0.714718	0.721573
44110	current_calc	0.00990947	0.714165	0.705084	0.692422	0.697321
44111	current_calc	0.0138636	0.700514	0.70273	0.702209	0.69901
44112	current_calc	0.0118901	0.701978	0.692553	0.699308	0.718232
44113	current_calc	0.0118778	0.701133	0.709942	0.710627	0.710494
44114	current_calc	0.00990868	0.690774	0.701121	0.716345	0.726614
44115	current_calc	0.011908	0.707691	0.692141	0.699937	0.704777
44116	current_calc	0.0118776	0.698086	0.699637	0.714978	0.730195
44117	current_calc	0.0118942	0.678208	0.695335	0.699168	0.710339
44118	current_calc	0.0118897	0.688715	0.692499	0.700338	0.722245
44119	current_calc	0.0158516	0.70988	0.689021	0.714359	0.723371
44120	current_calc	0.0118915	0.687585	0.695762	0.695816	0.700128
44121	current_calc	0.0138741	0.699533	0.688599	0.701082	0.736502
44122	current_calc	0.00991106	0.684866	0.70804	0.698481	0.714698
44123	current_calc	0.0138848	0.695168	0.697833	0.697493	0.691518
44124	current_calc	0.0118853	0.694298	0.710242	0.683441	0.704695
44125	current_calc	0.0118978	0.70618	0.696844	0.710996	0.715174
44126	current_calc	0.00990928	0.697131	0.711742	0.699001	0.726811
44127	current_calc	0.0118772	0.70681	0.689153	0.70144	0.707006
44128	current_calc	0.0118901	0.686325	0.697398	0.684444	0.6943
