#step: creations deletions netto
452000: 141 125 16
452100: 112 120 -8
452200: 142 119 23
452300: 137 126 11
452400: 133 119 14
452500: 128 129 -1
452600: 140 133 7
452700: 130 125 5
452800: 146 143 3
452900: 127 130 -3
453000: 122 126 -4
453100: 131 132 -1
453200: 137 130 7
453300: 134 114 20
453400: 139 125 14
453500: 144 106 38
453600: 132 125 7
453700: 114 138 -24
453800: 138 133 5
453900: 140 151 -11
454000: 155 141 14
454100: 124 117 7
454200: 124 143 -19
454300: 138 136 2
454400: 143 123 20
454500: 126 122 4
454600: 140 141 -1
454700: 133 111 22
454800: 135 129 6
454900: 121 118 3
455000: 138 109 29
455100: 140 127 13
455200: 149 129 20
455300: 142 126 16
455400: 140 111 29
455500: 121 137 -16
455600: 152 146 6
455700: 122 118 4
455800: 142 123 19
455900: 137 123 14
456000: 114 119 -5
456100: 150 147 3
456200: 141 144 -3
456300: 121 124 -3
456400: 131 128 3
456500: 138 140 -2
456600: 128 132 -4
456700: 149 127 22
456800: 128 128 0
456900: 130 147 -17
457000: 124 125 -1
457100: 114 122 -8
457200: 159 163 -4
457300: 124 128 -4
457400: 125 124 1
457500: 132 151 -19
457600: 150 139 11
457700: 139 138 1
457800: 127 134 -7
457900: 136 143 -7
458000: 153 151 2
458100: 118 158 -40
458200: 125 134 -9
458300: 111 114 -3
458400: 124 138 -14
458500: 145 134 11
458600: 125 154 -29
458700: 136 140 -4
458800: 137 167 -30
458900: 140 150 -10
459000: 138 153 -15
459100: 102 133 -31
459200: 117 141 -24
459300: 137 137 0
459400: 118 138 -20
459500: 111 139 -28
459600: 127 132 -5
459700: 136 138 -2
459800: 140 149 -9
459900: 160 156 4
460000: 135 128 7
460100: 117 136 -19
460200: 152 141 11
460300: 132 157 -25
460400: 122 144 -22
460500: 113 175 -62
460600: 139 144 -5
460700: 134 141 -7
460800: 152 132 20
460900: 112 157 -45
461000: 119 116 3
461100: 143 151 -8
461200: 122 130 -8
461300: 140 133 7
461400: 137 158 -21
461500: 131 152 -21
461600: 149 161 -12
461700: 137 147 -10
461800: 133 160 -27
461900: 137 165 -28
462000: 154 156 -2
462100: 131 172 -41
462200: 142 166 -24
462300: 138 165 -27
462400: 142 156 -14
462500: 129 163 -34
462600: 142 177 -35
462700: 124 165 -41
462800: 143 146 -3
462900: 150 153 -3
463000: 138 137 1
463100: 128 138 -10
463200: 155 142 13
463300: 144 147 -3
463400: 145 134 11
463500: 152 155 -3
463600: 142 142 0
463700: 143 142 1
463800: 134 146 -12
463900: 131 141 -10
464000: 136 140 -4
464100: 159 173 -14
464200: 151 159 -8
464300: 146 146 0
464400: 135 156 -21
464500: 138 124 14
464600: 133 133 0
464700: 125 153 -28
464800: 138 137 1
464900: 139 122 17
465000: 121 154 -33
465100: 135 134 1
465200: 162 139 23
465300: 134 136 -2
465400: 141 143 -2
465500: 141 152 -11
465600: 146 141 5
465700: 152 125 27
465800: 147 143 4
465900: 135 130 5
466000: 158 148 10
466100: 129 128 1
466200: 146 132 14
466300: 150 157 -7
466400: 133 132 1
466500: 135 122 13
466600: 140 148 -8
466700: 144 151 -7
466800: 120 132 -12
466900: 125 152 -27
467000: 136 124 12
467100: 151 160 -9
467200: 141 136 5
467300: 148 139 9
467400: 135 135 0
467500: 115 132 -17
467600: 131 138 -7
467700: 150 155 -5
467800: 142 120 22
467900: 123 137 -14
468000: 131 142 -11
468100: 143 135 8
468200: 115 129 -14
468300: 138 141 -3
468400: 119 124 -5
468500: 151 137 14
468600: 123 142 -19
468700: 139 155 -16
468800: 146 120 26
468900: 146 137 9
469000: 142 151 -9
469100: 138 156 -18
469200: 154 155 -1
469300: 131 136 -5
469400: 123 131 -8
469500: 128 145 -17
469600: 149 158 -9
469700: 135 142 -7
469800: 136 135 1
469900: 129 124 5
470000: 138 154 -16
470100: 131 147 -16
470200: 143 125 18
470300: 153 144 9
470400: 131 121 10
470500: 127 160 -33
470600: 146 158 -12
470700: 109 155 -46
470800: 133 134 -1
470900: 163 154 9
471000: 149 140 9
471100: 125 152 -27
471200: 145 135 10
471300: 132 150 -18
471400: 142 154 -12
471500: 142 121 21
471600: 140 133 7
471700: 148 148 0
471800: 121 115 6
471900: 124 144 -20
472000: 135 136 -1
472100: 136 129 7
472200: 145 156 -11
472300: 128 141 -13
472400: 115 135 -20
472500: 109 133 -24
472600: 141 161 -20
472700: 133 140 -7
472800: 131 145 -14
472900: 148 159 -11
473000: 121 142 -21
473100: 134 137 -3
473200: 138 116 22
473300: 144 132 12
473400: 134 155 -21
473500: 138 140 -2
473600: 117 131 -14
473700: 150 153 -3
473800: 119 127 -8
473900: 136 149 -13
474000: 121 122 -1
474100: 133 140 -7
474200: 120 124 -4
474300: 123 148 -25
474400: 132 124 8
474500: 139 141 -2
474600: 123 126 -3
474700: 131 126 5
474800: 133 116 17
474900: 152 135 17
475000: 127 129 -2
475100: 123 146 -23
475200: 131 137 -6
475300: 143 138 5
475400: 137 147 -10
475500: 113 117 -4
475600: 143 137 6
475700: 101 123 -22
475800: 115 135 -20
475900: 142 141 1
476000: 121 136 -15
476100: 123 128 -5
476200: 127 123 4
476300: 126 118 8
476400: 123 130 -7
476500: 145 138 7
476600: 124 131 -7
476700: 149 138 11
476800: 142 142 0
476900: 138 141 -3
477000: 141 124 17
477100: 131 153 -22
477200: 141 99 42
477300: 131 124 7
477400: 126 135 -9
477500: 118 141 -23
477600: 118 117 1
477700: 137 127 10
477800: 150 156 -6
477900: 96 133 -37
478000: 150 119 31
478100: 121 116 5
478200: 137 132 5
478300: 131 149 -18
478400: 135 140 -5
478500: 138 126 12
478600: 137 121 16
478700: 129 139 -10
478800: 144 132 12
478900: 124 118 6
479000: 126 137 -11
479100: 100 123 -23
479200: 137 125 12
479300: 145 151 -6
479400: 121 136 -15
479500: 133 155 -22
479600: 137 131 6
479700: 153 135 18
479800: 145 134 11
479900: 154 152 2
480000: 134 136 -2
480100: 131 127 4
480200: 133 117 16
480300: 124 123 1
480400: 119 117 2
480500: 125 151 -26
480600: 134 138 -4
480700: 123 133 -10
480800: 138 121 17
480900: 144 149 -5
481000: 150 140 10
481100: 112 146 -34
481200: 122 134 -12
481300: 127 130 -3
481400: 133 131 2
481500: 131 135 -4
481600: 119 114 5
481700: 128 142 -14
481800: 133 158 -25
481900: 117 127 -10
482000: 150 138 12
482100: 123 126 -3
482200: 126 126 0
482300: 132 148 -16
482400: 143 138 5
482500: 127 142 -15
482600: 136 129 7
482700: 135 145 -10
482800: 148 126 22
482900: 121 145 -24
483000: 129 150 -21
483100: 120 101 19
483200: 132 122 10
483300: 120 128 -8
483400: 136 125 11
483500: 137 116 21
483600: 141 136 5
483700: 108 116 -8
483800: 107 115 -8
483900: 135 141 -6
484000: 137 144 -7
484100: 127 133 -6
484200: 151 135 16
484300: 130 115 15
484400: 115 116 -1
484500: 135 131 4
484600: 115 110 5
484700: 134 141 -7
484800: 118 130 -12
484900: 142 152 -10
485000: 131 137 -6
485100: 129 137 -8
485200: 140 115 25
485300: 134 131 3
485400: 123 123 0
485500: 128 124 4
485600: 131 152 -21
485700: 148 119 29
485800: 106 117 -11
485900: 127 125 2
486000: 135 147 -12
486100: 121 152 -31
486200: 108 127 -19
486300: 138 130 8
486400: 131 145 -14
486500: 98 124 -26
486600: 134 128 6
486700: 134 134 0
486800: 125 156 -31
486900: 124 120 4
487000: 138 160 -22
487100: 134 127 7
487200: 140 131 9
487300: 130 137 -7
487400: 137 138 -1
487500: 136 127 9
487600: 132 132 0
487700: 140 147 -7
487800: 125 148 -23
487900: 140 122 18
488000: 141 143 -2
488100: 124 135 -11
488200: 116 146 -30
488300: 117 133 -16
488400: 136 149 -13
488500: 121 124 -3
488600: 135 144 -9
488700: 137 142 -5
488800: 149 139 10
488900: 139 139 0
489000: 129 135 -6
489100: 148 143 5
489200: 117 129 -12
489300: 144 124 20
489400: 127 115 12
489500: 144 136 8
489600: 127 127 0
489700: 150 139 11
489800: 127 135 -8
489900: 126 137 -11
490000: 160 154 6
490100: 132 127 5
490200: 137 141 -4
490300: 137 143 -6
490400: 129 131 -2
490500: 130 136 -6
490600: 132 137 -5
490700: 138 113 25
490800: 133 136 -3
490900: 106 128 -22
491000: 137 123 14
491100: 130 112 18
491200: 125 135 -10
491300: 131 147 -16
491400: 135 125 10
491500: 147 153 -6
491600: 131 123 8
491700: 136 140 -4
491800: 156 141 15
491900: 153 127 26
492000: 112 126 -14
492100: 149 155 -6
492200: 155 134 21
492300: 122 139 -17
492400: 136 130 6
492500: 154 145 9
492600: 142 166 -24
492700: 140 124 16
492800: 151 124 27
492900: 157 150 7
493000: 124 128 -4
493100: 152 144 8
493200: 129 150 -21
493300: 145 145 0
493400: 142 124 18
493500: 159 141 18
493600: 120 123 -3
493700: 142 130 12
493800: 144 156 -12
493900: 151 143 8
494000: 146 127 19
494100: 131 142 -11
494200: 166 143 23
494300: 130 136 -6
494400: 122 115 7
494500: 144 121 23
494600: 138 129 9
494700: 121 130 -9
494800: 161 165 -4
494900: 133 136 -3
495000: 134 140 -6
495100: 126 153 -27
495200: 137 155 -18
495300: 134 142 -8
495400: 129 149 -20
495500: 159 109 50
495600: 157 140 17
495700: 158 128 30
495800: 107 126 -19
495900: 142 124 18
496000: 151 152 -1
496100: 134 118 16
496200: 138 136 2
496300: 156 149 7
496400: 130 154 -24
496500: 143 132 11
496600: 144 159 -15
496700: 147 128 19
496800: 146 137 9
496900: 133 146 -13
497000: 133 150 -17
497100: 134 166 -32
497200: 133 126 7
497300: 158 133 25
497400: 154 140 14
497500: 114 129 -15
497600: 149 162 -13
497700: 134 160 -26
497800: 132 154 -22
497900: 137 148 -11
498000: 143 134 9
498100: 137 141 -4
498200: 142 150 -8
498300: 129 155 -26
498400: 143 134 9
498500: 131 131 0
498600: 126 156 -30
498700: 150 129 21
498800: 145 139 6
498900: 143 145 -2
499000: 136 134 2
499100: 139 137 2
499200: 135 115 20
499300: 129 139 -10
499400: 148 106 42
499500: 130 123 7
499600: 126 154 -28
499700: 129 138 -9
499800: 128 122 6
499900: 133 130 3
500000: 149 139 10
500100: 162 139 23
500200: 114 123 -9
500300: 123 131 -8
500400: 144 128 16
500500: 127 146 -19
500600: 146 138 8
500700: 126 132 -6
500800: 152 149 3
500900: 118 123 -5
501000: 135 139 -4
501100: 141 136 5
501200: 152 114 38
501300: 133 139 -6
501400: 156 147 9
501500: 118 132 -14
501600: 144 121 23
501700: 134 140 -6
501800: 139 149 -10
501900: 146 138 8
502000: 118 128 -10
502100: 131 158 -27
502200: 132 139 -7
502300: 144 165 -21
502400: 131 134 -3
502500: 148 144 4
502600: 142 151 -9
502700: 124 110 14
502800: 126 138 -12
502900: 140 143 -3
503000: 127 129 -2
503100: 136 134 2
503200: 138 144 -6
503300: 151 143 8
503400: 137 123 14
503500: 138 137 1
503600: 140 129 11
503700: 123 131 -8
503800: 139 151 -12
503900: 160 117 43
504000: 147 112 35
504100: 158 134 24
504200: 135 129 6
504300: 152 128 24
504400: 127 133 -6
504500: 139 145 -6
504600: 139 141 -2
504700: 110 128 -18
504800: 149 127 22
504900: 143 143 0
505000: 141 153 -12
505100: 131 149 -18
505200: 132 133 -1
505300: 137 141 -4
505400: 144 123 21
505500: 123 145 -22
505600: 133 124 9
505700: 130 126 4
505800: 144 135 9
505900: 137 128 9
506000: 149 158 -9
506100: 125 134 -9
506200: 125 141 -16
506300: 153 144 9
506400: 155 147 8
506500: 123 143 -20
506600: 151 139 12
506700: 171 135 36
506800: 141 155 -14
506900: 133 145 -12
507000: 148 146 2
507100: 139 129 10
507200: 135 134 1
507300: 132 136 -4
507400: 143 138 5
507500: 148 127 21
507600: 146 126 20
507700: 150 130 20
507800: 156 123 33
507900: 138 139 -1
508000: 128 132 -4
508100: 133 128 5
508200: 118 160 -42
508300: 140 143 -3
508400: 145 130 15
508500: 143 110 33
508600: 149 117 32
508700: 130 119 11
508800: 167 141 26
508900: 124 118 6
509000: 147 130 17
509100: 137 133 4
509200: 169 136 33
509300: 127 127 0
509400: 134 130 4
509500: 156 140 16
509600: 142 152 -10
509700: 129 131 -2
509800: 140 126 14
509900: 166 121 45
510000: 138 123 15
510100: 148 127 21
510200: 123 123 0
510300: 141 116 25
510400: 131 146 -15
510500: 134 145 -11
510600: 129 136 -7
510700: 130 124 6
510800: 153 139 14
510900: 122 116 6
511000: 155 132 23
511100: 155 148 7
511200: 139 123 16
511300: 140 127 13
511400: 138 127 11
511500: 138 145 -7
511600: 143 143 0
511700: 140 140 0
511800: 130 122 8
511900: 136 124 12
512000: 136 141 -5
512100: 140 110 30
512200: 130 137 -7
512300: 134 133 1
512400: 125 124 1
512500: 133 153 -20
512600: 135 130 5
512700: 147 149 -2
512800: 138 130 8
512900: 139 150 -11
513000: 139 121 18
513100: 154 134 20
513200: 137 139 -2
513300: 129 144 -15
513400: 136 127 9
513500: 141 114 27
513600: 129 137 -8
513700: 96 112 -16
513800: 124 144 -20
513900: 130 131 -1
514000: 121 133 -12
514100: 121 153 -32
514200: 132 128 4
514300: 127 134 -7
514400: 123 127 -4
514500: 124 138 -14
514600: 129 151 -22
514700: 125 113 12
514800: 136 132 4
514900: 137 134 3
515000: 130 141 -11
515100: 134 148 -14
515200: 114 133 -19
515300: 129 143 -14
515400: 169 155 14
515500: 131 141 -10
515600: 131 125 6
515700: 151 132 19
515800: 129 144 -15
515900: 149 159 -10
516000: 127 120 7
516100: 133 155 -22
516200: 117 141 -24
516300: 126 131 -5
516400: 151 134 17
516500: 123 162 -39
516600: 146 175 -29
516700: 127 161 -34
516800: 137 123 14
516900: 129 137 -8
517000: 137 133 4
517100: 122 120 2
517200: 130 142 -12
517300: 127 137 -10
517400: 140 146 -6
517500: 138 159 -21
517600: 130 137 -7
517700: 144 115 29
517800: 145 156 -11
517900: 135 146 -11
518000: 116 136 -20
518100: 123 130 -7
518200: 142 121 21
518300: 124 119 5
518400: 144 144 0
518500: 135 135 0
518600: 130 147 -17
518700: 117 132 -15
518800: 138 140 -2
518900: 146 163 -17
519000: 142 134 8
519100: 124 128 -4
519200: 145 133 12
519300: 132 138 -6
519400: 141 143 -2
519500: 137 127 10
519600: 131 126 5
519700: 131 147 -16
519800: 127 153 -26
519900: 147 138 9
520000: 141 135 6
520100: 114 143 -29
520200: 134 142 -8
520300: 123 147 -24
520400: 142 150 -8
520500: 146 146 0
520600: 143 170 -27
520700: 117 138 -21
520800: 144 157 -13
520900: 150 161 -11
521000: 131 124 7
521100: 144 143 1
521200: 158 166 -8
521300: 117 138 -21
521400: 121 123 -2
521500: 126 130 -4
521600: 124 167 -43
521700: 141 108 33
521800: 122 142 -20
521900: 120 113 7
522000: 142 144 -2
522100: 128 138 -10
522200: 139 150 -11
522300: 149 154 -5
522400: 132 133 -1
522500: 146 143 3
522600: 124 137 -13
522700: 128 143 -15
522800: 131 149 -18
522900: 152 146 6
523000: 133 150 -17
523100: 143 142 1
523200: 144 129 15
523300: 143 133 10
523400: 143 142 1
523500: 146 122 24
523600: 145 139 6
523700: 143 118 25
523800: 127 148 -21
523900: 137 151 -14
524000: 148 143 5
524100: 145 124 21
524200: 145 131 14
524300: 144 135 9
524400: 145 136 9
524500: 142 128 14
524600: 127 156 -29
524700: 147 125 22
524800: 146 141 5
524900: 142 141 1
525000: 127 128 -1
525100: 159 148 11
525200: 140 126 14
525300: 148 134 14
525400: 152 124 28
525500: 135 129 6
525600: 145 123 22
525700: 136 136 0
525800: 149 141 8
525900: 164 135 29
526000: 155 120 35
526100: 164 140 24
526200: 141 129 12
526300: 163 113 50
526400: 141 139 2
526500: 143 130 13
526600: 131 125 6
526700: 148 151 -3
526800: 138 127 11
526900: 144 128 16
527000: 144 141 3
527100: 124 133 -9
527200: 167 147 20
527300: 153 115 38
527400: 135 123 12
527500: 131 111 20
527600: 145 141 4
527700: 142 124 18
527800: 139 120 19
527900: 162 134 28
528000: 145 118 27
528100: 138 108 30
528200: 148 130 18
528300: 158 118 40
528400: 172 145 27
528500: 141 126 15
528600: 143 123 20
528700: 155 124 31
528800: 136 126 10
528900: 156 120 36
529000: 144 136 8
529100: 145 128 17
529200: 148 135 13
529300: 141 106 35
529400: 137 143 -6
529500: 135 111 24
529600: 150 135 15
529700: 131 124 7
529800: 137 126 11
529900: 149 131 18
530000: 134 113 21
530100: 126 152 -26
530200: 156 124 32
530300: 156 120 36
530400: 146 142 4
530500: 149 137 12
530600: 123 122 1
530700: 127 117 10
530800: 140 130 10
530900: 141 108 33
531000: 132 138 -6
531100: 142 109 33
531200: 142 129 13
531300: 125 124 1
531400: 115 126 -11
531500: 147 111 36
531600: 138 120 18
531700: 126 115 11
531800: 158 118 40
531900: 131 138 -7
532000: 129 103 26
532100: 127 136 -9
532200: 132 114 18
532300: 131 124 7
532400: 104 121 -17
532500: 128 130 -2
532600: 150 137 13
532700: 137 130 7
532800: 150 126 24
532900: 175 120 55
533000: 138 104 34
533100: 136 132 4
533200: 140 124 16
533300: 145 126 19
533400: 132 114 18
533500: 160 126 34
533600: 150 101 49
533700: 137 114 23
533800: 145 119 26
533900: 163 123 40
534000: 161 120 41
534100: 142 137 5
534200: 145 112 33
534300: 146 111 35
534400: 137 112 25
534500: 130 130 0
534600: 132 116 16
534700: 144 126 18
534800: 143 101 42
534900: 139 95 44
535000: 147 115 32
535100: 153 112 41
535200: 137 110 27
535300: 145 110 35
535400: 136 99 37
535500: 157 131 26
535600: 161 115 46
535700: 135 98 37
535800: 162 122 40
535900: 129 120 9
536000: 130 89 41
536100: 141 112 29
536200: 136 90 46
536300: 149 95 54
536400: 137 116 21
536500: 125 107 18
536600: 155 130 25
536700: 137 101 36
536800: 133 108 25
536900: 146 116 30
537000: 147 117 30
537100: 120 106 14
537200: 131 100 31
537300: 139 109 30
537400: 126 133 -7
537500: 123 119 4
537600: 129 113 16
537700: 99 103 -4
537800: 143 104 39
537900: 133 117 16
538000: 133 110 23
538100: 133 115 18
538200: 132 107 25
538300: 159 117 42
538400: 122 106 16
538500: 131 96 35
538600: 149 96 53
538700: 131 135 -4
538800: 129 102 27
538900: 132 119 13
539000: 135 120 15
539100: 131 136 -5
539200: 137 122 15
539300: 129 111 18
539400: 129 120 9
539500: 134 137 -3
539600: 122 138 -16
539700: 139 111 28
539800: 119 108 11
539900: 136 126 10
540000: 121 116 5
540100: 119 124 -5
540200: 114 126 -12
540300: 123 132 -9
540400: 128 125 3
540500: 110 112 -2
540600: 112 102 10
540700: 123 126 -3
540800: 125 123 2
540900: 130 120 10
541000: 103 90 13
541100: 112 112 0
541200: 137 112 25
541300: 124 133 -9
541400: 121 122 -1
541500: 132 139 -7
541600: 107 112 -5
541700: 128 121 7
541800: 139 135 4
541900: 129 112 17
542000: 111 114 -3
542100: 126 124 2
542200: 118 117 1
542300: 116 131 -15
542400: 89 112 -23
542500: 148 135 13
542600: 121 126 -5
542700: 118 121 -3
542800: 121 142 -21
542900: 124 149 -25
543000: 127 145 -18
543100: 110 116 -6
543200: 138 147 -9
543300: 140 118 22
543400: 133 118 15
543500: 108 100 8
543600: 119 127 -8
543700: 132 144 -12
543800: 132 133 -1
543900: 125 131 -6
544000: 120 148 -28
544100: 132 154 -22
544200: 130 168 -38
544300: 141 168 -27
544400: 113 193 -80
544500: 122 202 -80
544600: 122 225 -103
544700: 116 245 -129
544800: 121 232 -111
544900: 126 234 -108
545000: 119 231 -112
545100: 125 218 -93
545200: 121 245 -124
545300: 127 233 -106
545400: 140 243 -103
545500: 109 252 -143
545600: 119 228 -109
545700: 139 260 -121
545800: 131 230 -99
545900: 131 223 -92
546000: 108 201 -93
546100: 158 239 -81
546200: 113 192 -79
546300: 117 213 -96
546400: 128 216 -88
546500: 110 217 -107
546600: 122 209 -87
546700: 107 211 -104
546800: 133 212 -79
546900: 117 195 -78
547000: 129 198 -69
547100: 104 195 -91
547200: 135 206 -71
547300: 116 181 -65
547400: 127 184 -57
547500: 103 204 -101
547600: 119 184 -65
547700: 119 193 -74
547800: 134 187 -53
547900: 107 205 -98
548000: 116 202 -86
548100: 114 219 -105
548200: 126 181 -55
548300: 127 194 -67
548400: 111 192 -81
548500: 103 182 -79
548600: 115 177 -62
548700: 123 187 -64
548800: 125 181 -56
548900: 116 156 -40
549000: 123 152 -29
549100: 109 169 -60
549200: 132 179 -47
549300: 113 173 -60
549400: 111 152 -41
549500: 102 168 -66
549600: 132 179 -47
549700: 108 163 -55
549800: 132 192 -60
549900: 113 179 -66
550000: 114 160 -46
550100: 125 161 -36
550200: 104 158 -54
550300: 120 179 -59
550400: 139 168 -29
550500: 126 176 -50
550600: 127 145 -18
550700: 121 151 -30
550800: 141 177 -36
550900: 104 162 -58
551000: 124 149 -25
551100: 124 158 -34
551200: 131 148 -17
551300: 102 136 -34
551400: 127 160 -33
551500: 129 128 1
551600: 126 154 -28
551700: 138 137 1
551800: 124 144 -20
551900: 123 133 -10
552000: 117 147 -30
552100: 106 130 -24
552200: 122 141 -19
552300: 121 150 -29
552400: 137 149 -12
552500: 102 136 -34
552600: 118 139 -21
552700: 130 146 -16
552800: 116 130 -14
552900: 137 140 -3
553000: 106 142 -36
553100: 117 127 -10
553200: 120 131 -11
553300: 130 141 -11
553400: 118 146 -28
553500: 119 122 -3
553600: 130 126 4
553700: 118 137 -19
553800: 123 137 -14
553900: 124 112 12
554000: 122 122 0
554100: 151 133 18
554200: 117 132 -15
554300: 139 121 18
554400: 123 132 -9
554500: 153 137 16
554600: 141 122 19
554700: 121 141 -20
554800: 116 93 23
554900: 127 135 -8
555000: 127 147 -20
555100: 130 116 14
555200: 115 130 -15
555300: 137 133 4
555400: 139 127 12
555500: 125 131 -6
555600: 132 115 17
555700: 96 88 8
555800: 124 99 25
555900: 148 125 23
556000: 115 101 14
556100: 145 115 30
556200: 137 128 9
556300: 134 103 31
556400: 127 106 21
556500: 131 110 21
556600: 131 133 -2
556700: 119 116 3
556800: 128 112 16
556900: 106 100 6
557000: 152 137 15
557100: 118 105 13
557200: 123 104 19
557300: 122 97 25
557400: 101 120 -19
557500: 125 115 10
557600: 136 119 17
557700: 95 118 -23
557800: 142 102 40
557900: 112 124 -12
558000: 117 114 3
558100: 124 102 22
558200: 122 105 17
558300: 120 121 -1
558400: 134 104 30
558500: 122 120 2
558600: 112 107 5
558700: 145 109 36
558800: 138 113 25
558900: 112 134 -22
559000: 128 112 16
559100: 148 114 34
559200: 115 96 19
559300: 114 110 4
559400: 144 133 11
559500: 124 126 -2
559600: 134 124 10
559700: 127 112 15
559800: 99 115 -16
559900: 126 109 17
560000: 134 130 4
560100: 117 123 -6
560200: 120 96 24
560300: 120 92 28
560400: 139 140 -1
560500: 136 128 8
560600: 139 105 34
560700: 148 131 17
560800: 127 126 1
560900: 148 111 37
561000: 102 110 -8
561100: 135 118 17
561200: 110 106 4
561300: 114 102 12
561400: 113 128 -15
561500: 114 107 7
561600: 112 123 -11
561700: 134 103 31
561800: 125 110 15
561900: 146 126 20
562000: 123 120 3
562100: 138 113 25
562200: 125 106 19
562300: 128 112 16
562400: 119 116 3
562500: 123 111 12
562600: 134 123 11
562700: 113 120 -7
562800: 119 113 6
562900: 119 96 23
563000: 146 113 33
563100: 120 122 -2
563200: 110 129 -19
563300: 120 131 -11
563400: 132 125 7
563500: 109 113 -4
563600: 117 122 -5
563700: 129 135 -6
563800: 116 135 -19
563900: 124 104 20
564000: 139 124 15
564100: 141 115 26
564200: 131 122 9
564300: 138 138 0
564400: 134 118 16
564500: 125 115 10
564600: 115 117 -2
564700: 130 132 -2
564800: 148 113 35
564900: 115 132 -17
565000: 127 128 -1
565100: 134 135 -1
565200: 145 119 26
565300: 132 111 21
565400: 142 133 9
565500: 127 101 26
565600: 140 123 17
565700: 128 133 -5
565800: 119 111 8
565900: 113 123 -10
566000: 104 112 -8
566100: 120 111 9
566200: 120 106 14
566300: 128 130 -2
566400: 123 108 15
566500: 145 123 22
566600: 133 124 9
566700: 128 122 6
566800: 152 137 15
566900: 127 116 11
567000: 138 110 28
567100: 135 138 -3
567200: 124 131 -7
567300: 133 132 1
567400: 149 129 20
567500: 141 119 22
567600: 130 104 26
567700: 155 112 43
567800: 109 97 12
567900: 136 131 5
568000: 116 123 -7
568100: 142 134 8
568200: 135 112 23
568300: 126 116 10
568400: 125 107 18
568500: 123 124 -1
568600: 140 137 3
568700: 130 120 10
568800: 140 115 25
568900: 143 115 28
569000: 124 102 22
569100: 147 100 47
569200: 134 115 19
569300: 130 130 0
569400: 134 121 13
569500: 117 114 3
569600: 147 128 19
569700: 151 122 29
569800: 134 108 26
569900: 141 122 19
570000: 150 107 43
570100: 120 115 5
570200: 147 111 36
570300: 142 125 17
570400: 156 109 47
570500: 148 121 27
570600: 124 138 -14
570700: 135 114 21
570800: 117 111 6
570900: 143 126 17
571000: 124 103 21
571100: 107 96 11
571200: 149 118 31
571300: 153 121 32
571400: 136 126 10
571500: 139 128 11
571600: 140 123 17
571700: 148 113 35
571800: 125 112 13
571900: 132 123 9
572000: 147 122 25
572100: 115 106 9
572200: 151 119 32
572300: 109 125 -16
572400: 152 104 48
572500: 143 127 16
572600: 128 105 23
572700: 145 143 2
572800: 138 101 37
572900: 140 137 3
573000: 116 102 14
573100: 144 119 25
573200: 139 115 24
573300: 141 122 19
573400: 130 105 25
573500: 126 130 -4
573600: 148 146 2
573700: 140 106 34
573800: 120 127 -7
573900: 137 133 4
574000: 112 108 4
574100: 156 126 30
574200: 138 118 20
574300: 127 120 7
574400: 123 108 15
574500: 167 144 23
574600: 146 121 25
574700: 125 115 10
574800: 141 129 12
574900: 128 132 -4
575000: 148 118 30
575100: 136 92 44
575200: 122 118 4
575300: 145 144 1
575400: 124 122 2
575500: 128 126 2
575600: 131 115 16
575700: 139 126 13
575800: 137 127 10
575900: 132 105 27
576000: 127 115 12
576100: 123 120 3
576200: 149 134 15
576300: 130 135 -5
576400: 126 112 14
576500: 126 131 -5
576600: 136 118 18
576700: 164 122 42
576800: 146 128 18
576900: 141 139 2
577000: 154 117 37
577100: 160 141 19
577200: 140 146 -6
577300: 125 122 3
577400: 135 114 21
577500: 133 134 -1
577600: 136 104 32
577700: 135 130 5
577800: 134 112 22
577900: 139 129 10
578000: 150 124 26
578100: 148 130 18
578200: 146 112 34
578300: 133 115 18
578400: 136 103 33
578500: 124 124 0
578600: 147 109 38
578700: 156 118 38
578800: 143 141 2
578900: 140 114 26
579000: 134 121 13
579100: 112 100 12
579200: 133 119 14
579300: 153 127 26
579400: 141 112 29
579500: 147 137 10
579600: 145 109 36
579700: 137 119 18
579800: 149 120 29
579900: 120 130 -10
580000: 140 103 37
580100: 150 105 45
580200: 114 102 12
580300: 140 118 22
580400: 144 122 22
580500: 138 90 48
580600: 125 108 17
580700: 130 112 18
580800: 117 102 15
580900: 139 99 40
581000: 148 120 28
581100: 139 106 33
581200: 124 100 24
581300: 124 110 14
581400: 135 104 31
581500: 131 101 30
581600: 139 133 6
581700: 135 96 39
581800: 138 111 27
581900: 125 114 11
582000: 136 126 10
582100: 156 127 29
582200: 145 104 41
582300: 145 125 20
582400: 138 99 39
582500: 138 113 25
582600: 150 120 30
582700: 137 111 26
582800: 127 123 4
582900: 138 133 5
583000: 131 118 13
583100: 115 119 -4
583200: 122 115 7
583300: 112 124 -12
583400: 141 132 9
583500: 139 143 -4
583600: 132 141 -9
583700: 120 94 26
583800: 130 119 11
583900: 134 125 9
584000: 128 123 5
584100: 138 124 14
584200: 130 116 14
584300: 126 122 4
584400: 131 131 0
584500: 130 130 0
584600: 139 125 14
584700: 128 117 11
584800: 126 119 7
584900: 137 124 13
585000: 134 108 26
585100: 129 126 3
585200: 125 134 -9
585300: 134 120 14
585400: 128 117 11
585500: 120 108 12
585600: 117 125 -8
585700: 144 146 -2
585800: 106 118 -12
585900: 126 139 -13
