#step: creations deletions netto
452900: 108 109 -1
453000: 130 112 18
453100: 115 106 9
453200: 120 115 5
453300: 103 110 -7
453400: 133 95 38
453500: 120 109 11
453600: 120 111 9
453700: 112 120 -8
453800: 139 108 31
453900: 111 115 -4
454000: 114 104 10
454100: 121 102 19
454200: 119 95 24
454300: 124 100 24
454400: 131 109 22
454500: 121 98 23
454600: 114 110 4
454700: 129 124 5
454800: 120 114 6
454900: 107 109 -2
455000: 119 117 2
455100: 110 115 -5
455200: 121 119 2
455300: 137 109 28
455400: 117 116 1
455500: 117 119 -2
455600: 107 106 1
455700: 122 115 7
455800: 123 93 30
455900: 133 127 6
456000: 116 93 23
456100: 122 112 10
456200: 123 125 -2
456300: 131 130 1
456400: 122 103 19
456500: 114 123 -9
456600: 123 134 -11
456700: 101 104 -3
456800: 124 110 14
456900: 115 98 17
457000: 117 114 3
457100: 105 122 -17
457200: 113 117 -4
457300: 106 117 -11
457400: 110 120 -10
457500: 125 108 17
457600: 111 130 -19
457700: 120 110 10
457800: 129 137 -8
457900: 119 122 -3
458000: 126 115 11
458100: 116 129 -13
458200: 125 148 -23
458300: 112 120 -8
458400: 130 118 12
458500: 109 126 -17
458600: 109 116 -7
458700: 117 125 -8
458800: 104 134 -30
458900: 134 112 22
459000: 114 124 -10
459100: 114 107 7
459200: 101 119 -18
459300: 129 148 -19
459400: 113 126 -13
459500: 113 112 1
459600: 120 144 -24
459700: 119 133 -14
459800: 123 128 -5
459900: 98 133 -35
460000: 111 133 -22
460100: 110 136 -26
460200: 115 156 -41
460300: 104 139 -35
460400: 129 146 -17
460500: 127 130 -3
460600: 123 127 -4
460700: 123 138 -15
460800: 120 144 -24
460900: 123 136 -13
461000: 133 124 9
461100: 125 154 -29
461200: 111 142 -31
461300: 112 121 -9
461400: 126 120 6
461500: 119 132 -13
461600: 128 149 -21
461700: 129 131 -2
461800: 120 139 -19
461900: 128 125 3
462000: 116 135 -19
462100: 119 129 -10
462200: 134 153 -19
462300: 117 147 -30
462400: 116 140 -24
462500: 127 147 -20
462600: 149 125 24
462700: 140 138 2
462800: 121 127 -6
462900: 123 148 -25
463000: 139 134 5
463100: 127 148 -21
463200: 122 138 -16
463300: 126 150 -24
463400: 130 141 -11
463500: 136 137 -1
463600: 125 125 0
463700: 113 158 -45
463800: 112 130 -18
463900: 129 147 -18
464000: 118 141 -23
464100: 133 132 1
464200: 124 144 -20
464300: 134 153 -19
464400: 121 155 -34
464500: 108 122 -14
464600: 140 169 -29
464700: 120 152 -32
464800: 125 151 -26
464900: 127 125 2
465000: 136 146 -10
465100: 116 140 -24
465200: 111 140 -29
465300: 129 148 -19
465400: 122 143 -21
465500: 132 139 -7
465600: 119 145 -26
465700: 124 134 -10
465800: 137 133 4
465900: 115 145 -30
466000: 133 162 -29
466100: 140 148 -8
466200: 117 155 -38
466300: 131 141 -10
466400: 136 153 -17
466500: 138 154 -16
466600: 124 127 -3
466700: 118 135 -17
466800: 128 145 -17
466900: 120 159 -39
467000: 122 150 -28
467100: 124 139 -15
467200: 127 133 -6
467300: 112 126 -14
467400: 118 129 -11
467500: 129 145 -16
467600: 129 138 -9
467700: 121 115 6
467800: 124 146 -22
467900: 120 148 -28
468000: 123 130 -7
468100: 126 129 -3
468200: 108 135 -27
468300: 141 133 8
468400: 112 135 -23
468500: 112 119 -7
468600: 127 138 -11
468700: 133 162 -29
468800: 104 122 -18
468900: 129 141 -12
469000: 126 134 -8
469100: 124 130 -6
469200: 126 128 -2
469300: 126 123 3
469400: 132 131 1
469500: 120 134 -14
469600: 125 151 -26
469700: 147 144 3
469800: 119 129 -10
469900: 135 124 11
470000: 147 126 21
470100: 114 102 12
470200: 122 131 -9
470300: 145 157 -12
470400: 127 121 6
470500: 112 138 -26
470600: 129 118 11
470700: 137 134 3
470800: 107 128 -21
470900: 104 126 -22
471000: 114 126 -12
471100: 128 127 1
471200: 111 121 -10
471300: 134 125 9
471400: 143 129 14
471500: 104 109 -5
471600: 126 126 0
471700: 143 131 12
471800: 139 114 25
471900: 106 139 -33
472000: 127 130 -3
472100: 127 128 -1
472200: 135 151 -16
472300: 125 116 9
472400: 132 127 5
472500: 124 116 8
472600: 132 135 -3
472700: 105 129 -24
472800: 132 122 10
472900: 136 126 10
473000: 126 136 -10
473100: 141 144 -3
473200: 127 134 -7
473300: 118 123 -5
473400: 135 128 7
473500: 135 127 8
473600: 114 110 4
473700: 126 125 1
473800: 140 129 11
473900: 115 113 2
474000: 133 139 -6
474100: 123 130 -7
474200: 133 122 11
474300: 102 122 -20
474400: 131 118 13
474500: 118 135 -17
474600: 121 96 25
474700: 130 125 5
474800: 122 132 -10
474900: 126 111 15
475000: 128 118 10
475100: 113 110 3
475200: 108 134 -26
475300: 112 126 -14
475400: 138 110 28
475500: 117 118 -1
475600: 118 99 19
475700: 126 109 17
475800: 124 107 17
475900: 130 117 13
476000: 134 131 3
476100: 149 141 8
476200: 108 125 -17
476300: 123 116 7
476400: 104 134 -30
476500: 126 125 1
476600: 118 125 -7
476700: 107 113 -6
476800: 113 117 -4
476900: 105 123 -18
477000: 133 105 28
477100: 124 133 -9
477200: 126 99 27
477300: 101 136 -35
477400: 127 107 20
477500: 109 129 -20
477600: 124 124 0
477700: 127 118 9
477800: 108 107 1
477900: 113 134 -21
478000: 131 156 -25
478100: 134 139 -5
478200: 132 129 3
478300: 125 133 -8
478400: 130 106 24
478500: 123 110 13
478600: 126 125 1
478700: 109 117 -8
478800: 125 138 -13
478900: 130 127 3
479000: 115 114 1
479100: 99 121 -22
479200: 112 130 -18
479300: 123 149 -26
479400: 125 105 20
479500: 114 111 3
479600: 112 127 -15
479700: 131 146 -15
479800: 111 95 16
479900: 141 121 20
480000: 131 126 5
480100: 116 110 6
480200: 124 113 11
480300: 119 126 -7
480400: 115 121 -6
480500: 118 125 -7
480600: 121 115 6
480700: 109 127 -18
480800: 123 145 -22
480900: 119 130 -11
481000: 116 106 10
481100: 121 108 13
481200: 105 123 -18
481300: 130 108 22
481400: 111 101 10
481500: 122 111 11
481600: 126 119 7
481700: 120 113 7
481800: 120 100 20
481900: 127 127 0
482000: 114 128 -14
482100: 101 110 -9
482200: 111 112 -1
482300: 108 114 -6
482400: 121 126 -5
482500: 122 113 9
482600: 117 112 5
482700: 129 127 2
482800: 108 117 -9
482900: 118 125 -7
483000: 113 129 -16
483100: 110 115 -5
483200: 116 122 -6
483300: 118 105 13
483400: 105 111 -6
483500: 138 127 11
483600: 108 139 -31
483700: 105 121 -16
483800: 131 127 4
483900: 104 140 -36
484000: 99 135 -36
484100: 114 110 4
484200: 117 133 -16
484300: 121 106 15
484400: 113 109 4
484500: 97 105 -8
484600: 127 129 -2
484700: 108 103 5
484800: 152 135 17
484900: 118 127 -9
485000: 124 152 -28
485100: 128 125 3
485200: 138 121 17
485300: 109 121 -12
485400: 121 123 -2
485500: 147 140 7
485600: 138 122 16
485700: 138 132 6
485800: 123 112 11
485900: 117 111 6
486000: 114 134 -20
486100: 108 108 0
486200: 112 101 11
486300: 122 121 1
486400: 121 114 7
486500: 142 152 -10
486600: 121 125 -4
486700: 151 129 22
486800: 125 125 0
486900: 123 129 -6
487000: 112 102 10
487100: 132 125 7
487200: 128 112 16
487300: 105 118 -13
487400: 120 110 10
487500: 123 110 13
487600: 146 99 47
487700: 122 103 19
487800: 108 122 -14
487900: 125 114 11
488000: 102 101 1
488100: 122 128 -6
488200: 119 132 -13
488300: 135 113 22
488400: 129 118 11
488500: 113 124 -11
488600: 115 110 5
488700: 126 113 13
488800: 127 122 5
488900: 127 118 9
489000: 122 124 -2
489100: 113 119 -6
489200: 119 116 3
489300: 124 96 28
489400: 105 121 -16
489500: 115 126 -11
489600: 127 143 -16
489700: 115 113 2
489800: 131 117 14
489900: 109 114 -5
490000: 115 105 10
490100: 104 116 -12
490200: 112 100 12
490300: 122 110 12
490400: 134 112 22
490500: 117 124 -7
490600: 115 139 -24
490700: 104 106 -2
490800: 107 101 6
490900: 120 136 -16
491000: 119 114 5
491100: 125 120 5
491200: 122 115 7
491300: 113 124 -11
491400: 137 112 25
491500: 113 122 -9
491600: 114 128 -14
491700: 130 124 6
491800: 96 123 -27
491900: 115 118 -3
492000: 121 121 0
492100: 111 125 -14
492200: 116 124 -8
492300: 128 122 6
492400: 100 117 -17
492500: 113 129 -16
492600: 132 116 16
492700: 121 115 6
492800: 108 125 -17
492900: 129 116 13
493000: 128 119 9
493100: 111 118 -7
493200: 145 118 27
493300: 122 123 -1
493400: 129 116 13
493500: 108 93 15
493600: 124 122 2
493700: 125 115 10
493800: 121 115 6
493900: 109 117 -8
494000: 107 133 -26
494100: 130 103 27
494200: 127 125 2
494300: 109 108 1
494400: 111 89 22
494500: 120 118 2
494600: 114 126 -12
494700: 131 134 -3
494800: 118 121 -3
494900: 114 122 -8
495000: 115 128 -13
495100: 106 121 -15
495200: 115 102 13
495300: 125 130 -5
495400: 118 126 -8
495500: 118 126 -8
495600: 112 142 -30
495700: 127 111 16
495800: 128 113 15
495900: 108 145 -37
496000: 102 128 -26
496100: 107 113 -6
496200: 115 128 -13
496300: 109 111 -2
496400: 113 113 0
496500: 111 100 11
496600: 112 130 -18
496700: 126 134 -8
496800: 119 125 -6
496900: 129 120 9
497000: 116 151 -35
497100: 117 106 11
497200: 109 127 -18
497300: 113 123 -10
497400: 136 135 1
497500: 107 114 -7
497600: 106 115 -9
497700: 129 127 2
497800: 118 136 -18
497900: 111 114 -3
498000: 134 116 18
498100: 120 123 -3
498200: 109 140 -31
498300: 132 143 -11
498400: 123 139 -16
498500: 124 119 5
498600: 136 119 17
498700: 115 134 -19
498800: 131 130 1
498900: 127 132 -5
499000: 131 112 19
499100: 131 135 -4
499200: 113 111 2
499300: 121 120 1
499400: 138 165 -27
499500: 150 141 9
499600: 128 136 -8
499700: 130 131 -1
499800: 120 136 -16
499900: 104 130 -26
500000: 124 124 0
500100: 121 130 -9
500200: 141 145 -4
500300: 112 135 -23
500400: 126 120 6
500500: 115 108 7
500600: 131 124 7
500700: 111 150 -39
500800: 143 136 7
500900: 94 135 -41
501000: 129 118 11
501100: 100 129 -29
501200: 146 155 -9
501300: 122 135 -13
501400: 114 121 -7
501500: 117 137 -20
501600: 117 130 -13
501700: 133 118 15
501800: 123 122 1
501900: 108 120 -12
502000: 144 150 -6
502100: 114 126 -12
502200: 98 129 -31
502300: 121 132 -11
502400: 130 136 -6
502500: 108 117 -9
502600: 126 142 -16
502700: 124 135 -11
502800: 115 119 -4
502900: 116 109 7
503000: 140 136 4
503100: 111 124 -13
503200: 133 131 2
503300: 108 140 -32
503400: 137 150 -13
503500: 118 122 -4
503600: 122 128 -6
503700: 136 128 8
503800: 141 140 1
503900: 139 122 17
504000: 104 127 -23
504100: 135 135 0
504200: 129 139 -10
504300: 122 137 -15
504400: 123 134 -11
504500: 115 107 8
504600: 112 128 -16
504700: 135 135 0
504800: 98 118 -20
504900: 114 135 -21
505000: 113 120 -7
505100: 115 147 -32
505200: 125 145 -20
505300: 139 135 4
505400: 127 137 -10
505500: 117 128 -11
505600: 124 125 -1
505700: 134 131 3
505800: 114 124 -10
505900: 116 134 -18
506000: 124 132 -8
506100: 128 129 -1
506200: 132 135 -3
506300: 139 112 27
506400: 122 127 -5
506500: 126 134 -8
506600: 142 124 18
506700: 121 136 -15
506800: 145 132 13
506900: 132 121 11
507000: 142 142 0
507100: 120 139 -19
507200: 106 120 -14
507300: 125 132 -7
507400: 114 135 -21
507500: 111 123 -12
507600: 107 122 -15
507700: 144 120 24
507800: 125 143 -18
507900: 130 120 10
508000: 127 138 -11
508100: 112 138 -26
508200: 139 125 14
508300: 123 117 6
508400: 115 116 -1
508500: 114 101 13
508600: 108 121 -13
508700: 114 124 -10
508800: 140 122 18
508900: 119 133 -14
509000: 126 141 -15
509100: 142 105 37
509200: 140 139 1
509300: 120 127 -7
509400: 121 102 19
509500: 108 112 -4
509600: 118 117 1
509700: 114 120 -6
509800: 134 134 0
509900: 111 127 -16
510000: 129 106 23
510100: 120 122 -2
510200: 89 112 -23
510300: 122 143 -21
510400: 109 94 15
510500: 117 104 13
510600: 130 134 -4
510700: 119 133 -14
510800: 116 119 -3
510900: 123 115 8
511000: 95 123 -28
511100: 118 104 14
511200: 122 125 -3
511300: 120 114 6
511400: 118 105 13
511500: 126 116 10
511600: 126 109 17
511700: 106 112 -6
511800: 115 110 5
511900: 107 105 2
512000: 136 116 20
512100: 119 131 -12
512200: 120 140 -20
512300: 124 105 19
512400: 120 147 -27
512500: 130 131 -1
512600: 120 126 -6
512700: 134 118 16
512800: 142 151 -9
512900: 141 143 -2
513000: 126 133 -7
513100: 101 105 -4
513200: 104 116 -12
513300: 112 139 -27
513400: 121 117 4
513500: 107 118 -11
513600: 138 132 6
513700: 135 105 30
513800: 122 126 -4
513900: 123 133 -10
514000: 122 124 -2
514100: 115 106 9
514200: 117 118 -1
514300: 122 137 -15
514400: 130 136 -6
514500: 124 131 -7
514600: 122 112 10
514700: 122 118 4
514800: 120 129 -9
514900: 137 135 2
515000: 119 144 -25
515100: 168 131 37
515200: 124 137 -13
515300: 135 124 11
515400: 115 102 13
515500: 131 138 -7
515600: 123 127 -4
515700: 120 131 -11
515800: 141 125 16
515900: 130 119 11
516000: 126 110 16
516100: 125 122 3
516200: 106 115 -9
516300: 120 115 5
516400: 119 135 -16
516500: 124 117 7
516600: 140 137 3
516700: 110 137 -27
516800: 104 145 -41
516900: 141 117 24
517000: 113 118 -5
517100: 113 121 -8
517200: 123 128 -5
517300: 109 109 0
517400: 157 128 29
517500: 116 140 -24
517600: 111 108 3
517700: 123 133 -10
517800: 110 126 -16
517900: 116 127 -11
518000: 116 119 -3
518100: 120 117 3
518200: 126 121 5
518300: 132 126 6
518400: 127 135 -8
518500: 117 117 0
518600: 126 121 5
518700: 128 119 9
518800: 120 112 8
518900: 113 113 0
519000: 112 110 2
519100: 122 123 -1
519200: 126 133 -7
519300: 123 105 18
519400: 126 142 -16
519500: 117 109 8
519600: 123 129 -6
519700: 125 128 -3
519800: 111 134 -23
519900: 136 119 17
520000: 129 121 8
520100: 127 126 1
520200: 129 136 -7
520300: 120 141 -21
520400: 106 119 -13
520500: 147 132 15
520600: 122 97 25
520700: 109 126 -17
520800: 106 118 -12
520900: 136 125 11
521000: 117 117 0
521100: 109 114 -5
521200: 112 118 -6
521300: 113 119 -6
521400: 120 114 6
521500: 114 117 -3
521600: 131 121 10
521700: 123 113 10
521800: 118 119 -1
521900: 136 115 21
522000: 124 108 16
522100: 136 128 8
522200: 119 108 11
522300: 119 113 6
522400: 143 121 22
522500: 112 122 -10
522600: 135 118 17
522700: 146 127 19
522800: 117 102 15
522900: 111 113 -2
523000: 127 100 27
523100: 114 124 -10
523200: 129 126 3
523300: 133 118 15
523400: 130 112 18
523500: 129 123 6
523600: 152 141 11
523700: 117 93 24
523800: 132 130 2
523900: 118 115 3
524000: 130 119 11
524100: 125 135 -10
524200: 130 122 8
524300: 153 124 29
524400: 120 112 8
524500: 129 118 11
524600: 138 110 28
524700: 119 111 8
524800: 139 141 -2
524900: 104 116 -12
525000: 135 125 10
525100: 120 109 11
525200: 126 126 0
525300: 119 110 9
525400: 136 105 31
525500: 166 112 54
525600: 134 113 21
525700: 118 108 10
525800: 122 109 13
525900: 118 103 15
526000: 121 96 25
526100: 136 130 6
526200: 127 123 4
526300: 126 120 6
526400: 129 116 13
526500: 142 121 21
526600: 123 122 1
526700: 131 108 23
526800: 125 98 27
526900: 147 114 33
527000: 116 108 8
527100: 115 105 10
527200: 131 101 30
527300: 139 112 27
527400: 128 111 17
527500: 132 105 27
527600: 124 88 36
527700: 132 112 20
527800: 133 112 21
527900: 126 115 11
528000: 119 120 -1
528100: 117 100 17
528200: 114 126 -12
528300: 109 103 6
528400: 144 126 18
528500: 132 104 28
528600: 135 125 10
528700: 118 112 6
528800: 122 94 28
528900: 132 107 25
529000: 102 96 6
529100: 109 128 -19
529200: 139 115 24
529300: 145 115 30
529400: 120 122 -2
529500: 125 127 -2
529600: 106 109 -3
529700: 137 118 19
529800: 128 108 20
529900: 127 114 13
530000: 139 119 20
530100: 141 121 20
530200: 150 128 22
530300: 119 108 11
530400: 149 108 41
530500: 123 92 31
530600: 125 96 29
530700: 132 120 12
530800: 149 145 4
530900: 117 105 12
531000: 100 94 6
531100: 139 120 19
531200: 115 106 9
531300: 134 100 34
531400: 148 109 39
531500: 132 121 11
531600: 137 111 26
531700: 103 106 -3
531800: 138 123 15
531900: 103 109 -6
532000: 115 125 -10
532100: 116 111 5
532200: 106 99 7
532300: 99 109 -10
532400: 122 112 10
532500: 109 130 -21
532600: 112 135 -23
532700: 126 116 10
532800: 118 106 12
532900: 121 114 7
533000: 113 118 -5
533100: 122 109 13
533200: 128 110 18
533300: 129 112 17
533400: 117 101 16
533500: 106 113 -7
533600: 128 119 9
533700: 119 107 12
533800: 120 102 18
533900: 129 128 1
534000: 112 124 -12
534100: 121 122 -1
534200: 139 121 18
534300: 113 106 7
534400: 118 105 13
534500: 131 127 4
534600: 113 104 9
534700: 122 134 -12
534800: 137 153 -16
534900: 106 152 -46
535000: 120 189 -69
535100: 103 166 -63
535200: 110 150 -40
535300: 103 171 -68
535400: 91 217 -126
535500: 98 218 -120
535600: 91 222 -131
535700: 84 231 -147
535800: 102 236 -134
535900: 95 254 -159
536000: 95 280 -185
536100: 107 306 -199
536200: 90 317 -227
536300: 105 337 -232
536400: 98 299 -201
536500: 111 339 -228
536600: 113 335 -222
536700: 103 349 -246
536800: 126 371 -245
536900: 110 360 -250
537000: 111 375 -264
537100: 133 404 -271
537200: 104 356 -252
537300: 154 404 -250
537400: 115 366 -251
537500: 106 375 -269
537600: 123 380 -257
537700: 128 354 -226
537800: 103 350 -247
537900: 122 397 -275
538000: 126 346 -220
538100: 142 367 -225
538200: 133 405 -272
538300: 112 379 -267
538400: 147 432 -285
538500: 130 380 -250
538600: 111 347 -236
538700: 115 375 -260
538800: 125 402 -277
538900: 107 338 -231
539000: 113 357 -244
539100: 106 352 -246
539200: 98 325 -227
539300: 105 339 -234
539400: 115 341 -226
539500: 111 318 -207
539600: 120 310 -190
539700: 112 309 -197
539800: 112 336 -224
539900: 108 298 -190
540000: 107 323 -216
540100: 113 320 -207
540200: 122 320 -198
540300: 108 292 -184
540400: 105 312 -207
540500: 104 306 -202
540600: 94 279 -185
540700: 109 265 -156
540800: 86 230 -144
540900: 83 247 -164
541000: 79 229 -150
541100: 93 248 -155
541200: 91 227 -136
541300: 69 221 -152
541400: 82 236 -154
541500: 91 242 -151
541600: 77 224 -147
541700: 75 201 -126
541800: 80 235 -155
541900: 67 176 -109
542000: 60 215 -155
542100: 72 212 -140
542200: 78 176 -98
542300: 64 206 -142
542400: 50 167 -117
542500: 70 178 -108
542600: 70 179 -109
542700: 54 203 -149
542800: 55 156 -101
542900: 50 158 -108
543000: 65 173 -108
543100: 71 190 -119
543200: 69 185 -116
543300: 62 161 -99
543400: 63 167 -104
543500: 52 148 -96
543600: 63 141 -78
543700: 55 145 -90
543800: 45 129 -84
543900: 49 125 -76
544000: 63 145 -82
544100: 51 145 -94
544200: 40 124 -84
544300: 54 139 -85
544400: 53 139 -86
544500: 41 143 -102
544600: 38 125 -87
544700: 45 121 -76
544800: 58 138 -80
544900: 40 113 -73
545000: 44 137 -93
545100: 41 128 -87
545200: 39 110 -71
545300: 40 115 -75
545400: 44 112 -68
545500: 45 101 -56
545600: 37 101 -64
545700: 30 92 -62
545800: 38 98 -60
545900: 41 100 -59
546000: 49 109 -60
546100: 28 75 -47
546200: 31 79 -48
546300: 22 97 -75
546400: 37 98 -61
546500: 23 84 -61
546600: 33 81 -48
546700: 27 76 -49
546800: 21 68 -47
546900: 27 67 -40
547000: 22 63 -41
547100: 24 59 -35
547200: 15 53 -38
547300: 27 63 -36
547400: 17 48 -31
547500: 18 48 -30
547600: 24 52 -28
547700: 15 33 -18
547800: 18 45 -27
547900: 23 56 -33
548000: 17 43 -26
548100: 20 36 -16
548200: 12 38 -26
548300: 10 36 -26
548400: 19 48 -29
548500: 17 42 -25
548600: 10 26 -16
548700: 11 26 -15
548800: 12 29 -17
548900: 22 38 -16
549000: 11 29 -18
549100: 10 27 -17
549200: 14 26 -12
549300: 11 25 -14
549400: 12 21 -9
549500: 11 22 -11
549600: 11 19 -8
549700: 9 18 -9
549800: 8 19 -11
549900: 4 19 -15
550000: 11 22 -11
550100: 9 14 -5
550200: 11 16 -5
550300: 11 22 -11
550400: 8 16 -8
550500: 8 16 -8
550600: 15 22 -7
550700: 11 13 -2
550800: 10 14 -4
550900: 10 12 -2
551000: 12 13 -1
551100: 7 9 -2
551200: 8 15 -7
551300: 5 10 -5
551400: 8 16 -8
551500: 7 9 -2
551600: 11 12 -1
551700: 5 14 -9
551800: 16 16 0
551900: 8 13 -5
552000: 5 9 -4
552100: 8 12 -4
552200: 13 10 3
552300: 15 12 3
552400: 5 11 -6
552500: 14 12 2
552600: 5 9 -4
552700: 11 6 5
552800: 9 14 -5
552900: 8 5 3
553000: 12 12 0
553100: 6 9 -3
553200: 11 11 0
553300: 13 10 3
553400: 8 9 -1
553500: 14 10 4
553600: 15 6 9
553700: 16 10 6
553800: 15 12 3
553900: 13 7 6
554000: 12 7 5
554100: 15 10 5
554200: 12 9 3
554300: 21 9 12
554400: 18 10 8
554500: 24 8 16
554600: 13 6 7
554700: 18 9 9
554800: 14 6 8
554900: 23 13 10
555000: 23 4 19
555100: 14 11 3
555200: 16 8 8
555300: 17 7 10
555400: 22 8 14
555500: 16 6 10
555600: 14 6 8
555700: 14 8 6
555800: 22 5 17
555900: 28 6 22
556000: 21 5 16
556100: 15 6 9
556200: 20 7 13
556300: 15 4 11
556400: 19 6 13
556500: 15 6 9
556600: 24 5 19
556700: 29 3 26
556800: 21 7 14
556900: 28 3 25
557000: 23 4 19
557100: 21 7 14
557200: 21 5 16
557300: 19 1 18
557400: 31 4 27
557500: 27 10 17
557600: 20 4 16
557700: 27 5 22
557800: 29 4 25
557900: 27 5 22
558000: 28 7 21
558100: 21 6 15
558200: 30 4 26
558300: 33 5 28
558400: 21 6 15
558500: 25 5 20
558600: 25 6 19
558700: 23 3 20
558800: 35 6 29
558900: 28 5 23
559000: 33 6 27
559100: 25 2 23
559200: 25 4 21
559300: 37 6 31
559400: 31 3 28
559500: 30 3 27
559600: 40 8 32
559700: 40 4 36
559800: 36 6 30
559900: 46 5 41
560000: 27 3 24
560100: 30 1 29
560200: 41 5 36
560300: 40 5 35
560400: 28 8 20
560500: 41 4 37
560600: 38 5 33
560700: 35 6 29
560800: 33 7 26
560900: 48 9 39
561000: 49 4 45
561100: 49 4 45
561200: 52 5 47
561300: 36 3 33
561400: 45 3 42
561500: 35 6 29
561600: 33 7 26
561700: 41 4 37
561800: 41 4 37
561900: 46 7 39
562000: 39 7 32
562100: 38 4 34
562200: 46 6 40
562300: 49 2 47
562400: 49 3 46
562500: 39 2 37
562600: 38 4 34
562700: 48 8 40
562800: 51 8 43
562900: 57 7 50
563000: 59 3 56
563100: 59 5 54
563200: 53 8 45
563300: 63 2 61
563400: 37 7 30
563500: 65 6 59
563600: 36 2 34
563700: 54 5 49
563800: 34 3 31
563900: 45 3 42
564000: 51 7 44
564100: 59 8 51
564200: 60 7 53
564300: 50 8 42
564400: 60 6 54
564500: 54 5 49
564600: 56 7 49
564700: 56 4 52
564800: 59 8 51
564900: 78 5 73
565000: 45 6 39
565100: 61 14 47
565200: 56 4 52
565300: 60 4 56
565400: 70 9 61
565500: 62 4 58
565600: 56 12 44
565700: 67 5 62
565800: 60 11 49
565900: 69 9 60
566000: 52 5 47
566100: 56 2 54
566200: 54 7 47
566300: 44 5 39
566400: 53 9 44
566500: 57 6 51
566600: 77 9 68
566700: 69 11 58
566800: 66 5 61
566900: 71 7 64
567000: 55 5 50
567100: 66 6 60
567200: 61 8 53
567300: 58 4 54
567400: 64 5 59
567500: 61 11 50
567600: 76 13 63
567700: 80 12 68
567800: 72 7 65
567900: 63 3 60
568000: 71 12 59
568100: 67 9 58
568200: 78 12 66
568300: 84 13 71
568400: 68 12 56
568500: 72 11 61
568600: 68 11 57
568700: 57 8 49
568800: 68 11 57
568900: 70 8 62
569000: 71 14 57
569100: 75 10 65
569200: 72 11 61
569300: 79 11 68
569400: 70 12 58
569500: 69 12 57
569600: 75 10 65
569700: 61 10 51
569800: 61 13 48
569900: 71 13 58
570000: 92 16 76
570100: 80 10 70
570200: 90 11 79
570300: 72 11 61
570400: 64 9 55
570500: 81 12 69
570600: 82 12 70
570700: 70 11 59
570800: 89 15 74
570900: 76 13 63
571000: 71 12 59
571100: 83 13 70
571200: 67 19 48
571300: 82 20 62
571400: 83 13 70
571500: 72 16 56
571600: 87 10 77
571700: 82 17 65
571800: 98 13 85
571900: 76 6 70
572000: 91 17 74
572100: 84 15 69
572200: 94 17 77
572300: 79 14 65
572400: 82 10 72
572500: 96 17 79
572600: 92 13 79
572700: 108 14 94
572800: 110 11 99
572900: 74 7 67
573000: 87 9 78
573100: 81 9 72
573200: 74 17 57
573300: 80 16 64
573400: 83 10 73
573500: 96 16 80
573600: 73 12 61
573700: 93 11 82
573800: 89 16 73
573900: 93 18 75
574000: 70 8 62
574100: 83 19 64
574200: 108 9 99
574300: 84 17 67
574400: 77 13 64
574500: 88 13 75
574600: 86 15 71
574700: 95 18 77
574800: 70 21 49
574900: 96 25 71
575000: 92 30 62
575100: 89 10 79
575200: 96 16 80
575300: 79 20 59
575400: 98 19 79
575500: 88 17 71
575600: 68 27 41
575700: 86 21 65
575800: 92 19 73
575900: 83 26 57
576000: 95 23 72
576100: 79 16 63
576200: 84 30 54
576300: 87 27 60
576400: 99 28 71
576500: 86 22 64
576600: 85 29 56
576700: 90 24 66
576800: 99 27 72
576900: 79 28 51
577000: 97 28 69
577100: 78 23 55
577200: 92 28 64
577300: 83 24 59
577400: 75 28 47
577500: 101 32 69
577600: 66 23 43
577700: 103 26 77
577800: 90 33 57
577900: 93 26 67
578000: 73 20 53
578100: 99 21 78
578200: 102 29 73
578300: 89 29 60
578400: 81 30 51
578500: 93 21 72
578600: 102 29 73
578700: 90 31 59
578800: 91 29 62
578900: 78 27 51
579000: 97 36 61
579100: 103 27 76
579200: 83 37 46
579300: 89 29 60
579400: 75 28 47
579500: 84 38 46
579600: 85 28 57
579700: 100 36 64
579800: 81 36 45
579900: 92 22 70
580000: 107 22 85
580100: 104 27 77
580200: 90 38 52
580300: 87 35 52
580400: 91 39 52
580500: 105 33 72
580600: 99 28 71
580700: 85 30 55
580800: 90 33 57
580900: 80 43 37
581000: 91 37 54
581100: 75 34 41
581200: 84 40 44
581300: 112 27 85
581400: 91 40 51
581500: 102 40 62
581600: 101 46 55
581700: 78 46 32
581800: 95 36 59
581900: 85 41 44
582000: 100 55 45
582100: 80 34 46
582200: 85 30 55
582300: 99 45 54
582400: 104 30 74
582500: 100 38 62
582600: 116 40 76
582700: 98 44 54
582800: 110 31 79
582900: 89 37 52
583000: 98 42 56
583100: 82 43 39
583200: 100 50 50
583300: 98 41 57
583400: 76 42 34
583500: 100 46 54
583600: 81 36 45
583700: 95 42 53
583800: 83 41 42
583900: 102 50 52
584000: 88 39 49
584100: 87 23 64
584200: 97 46 51
584300: 70 31 39
584400: 102 40 62
584500: 101 40 61
584600: 96 46 50
584700: 101 38 63
584800: 106 43 63
584900: 65 33 32
585000: 92 50 42
585100: 92 50 42
585200: 106 43 63
585300: 92 46 46
585400: 87 51 36
585500: 87 61 26
585600: 95 52 43
585700: 101 63 38
585800: 92 52 40
585900: 99 71 28
586000: 87 49 38
586100: 85 50 35
586200: 92 66 26
586300: 97 46 51
586400: 86 56 30
586500: 88 32 56
586600: 82 57 25
586700: 88 47 41
